Transaction_itemid,StoreTransactionID,itemid,ItemName,Color,Quantity,VendorID,PricePerItem,TotalPrice,SaleDescripton,perlable,product,weight,OnSale,Putup,ConfirmedRecipt,ShippingDate,TrackingNumber,Shipped,carrier,VendorPaid,orderdate,ColorId,PONumber,backorder,RemoveFromList,Deposit,VendorInvoice,VendorPaidDate
217,92,167,Tamm Diamante 2/8,Lilac 1968,1,4,15.30,15.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
218,92,178,Tamm Bebe prints,Grey w/white 3797,2,4,12.30,24.60,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
219,92,327,Softball 2.2,Natural,1,1,10.00,10.00,,per pound,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
220,92,166,Tamm CanCun 8/26,Sapphire 4569,1,4,15.30,15.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
221,92,163,Tamm 3 Ply 3/16,Milk Chocolate 1223,1,4,10.40,10.40,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
222,92,166,Tamm CanCun 8/26,Navy 4570,1,4,15.30,15.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
223,92,163,Tamm 3 Ply 3/16,Beige 1220,1,4,10.40,10.40,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
224,92,178,Tamm Bebe prints,Red w/grey 3795,1,4,12.30,12.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
225,92,167,Tamm Diamante 2/8,Bougainvilla 1969,1,4,15.30,15.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
226,92,167,Tamm Diamante 2/8,Straw 1903,1,4,15.30,15.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
227,92,327,Softball 2.2,Red,1,1,10.00,10.00,,per pound,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
228,92,166,Tamm CanCun 8/26,Dark Cherry 4545,1,4,15.30,15.30,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
229,93,92,Skinny Majesty Variegated,Concord - 678,1,2,71.88,71.88,,per lb.,Yarn,1.25,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
230,93,92,Skinny Majesty Variegated,Forest Lake,1,2,71.88,71.88,,per lb.,Yarn,1.25,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
231,94,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Inca Gold Tweed,1,2,44.93,44.93,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
232,94,167,Tamm Diamante 2/8,1999 Black,1,4,22.95,22.95,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
233,95,61,Bambu 7,Onyx,1,2,41.50,41.50,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
234,96,163,Tamm 3 Ply 3/16,White 1201,4,4,17.00,68.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
235,96,174,Tamm Rayito 3/15,White 3201,4,4,20.50,82.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
236,96,164,Tamm Trenzi 4/18,White 3501,4,4,21.00,84.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
237,97,176,Tamm Sport 2/7,Dark Camel 224,1,4,20.00,20.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
238,98,38,Angora (3/10),Black,2,1,75.00,150.00,,per lb.,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
239,99,170,Tamm Micro-Tamm,Light Ivy 5283,1,4,26.00,26.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
240,99,170,Tamm Micro-Tamm,Brown 5225,1,4,26.00,26.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
241,99,170,Tamm Micro-Tamm,Camel 5221,1,4,26.00,26.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
242,100,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Twilight Tweed,1,2,44.93,44.93,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
246,104,61,Bambu 7,Magenta,1,2,41.50,41.50,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
247,105,300,Tension Rod Socket for LK-150,,1,7,2.00,2.00,,each,Accessories,0.01,0,Each,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
248,106,53,Jaggerspun Heather 2/8,Amethyst,1,3,35.00,35.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
249,107,79,Wool Crepe Deluxe Solid Colors,Limoges,0,2,0.00,0.00,,per pound,Yarn,0.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
250,108,79,Wool Crepe Deluxe Solid Colors,Black,1,2,314.71,314.71,,per pound,Yarn,9.85,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
251,108,85,Wool Crepe Deluxe Tweed,Flannel,1,2,166.14,166.14,,per pound,Yarn,5.20,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
252,108,79,Wool Crepe Deluxe Solid Colors,Shadow,1,2,146.34,146.34,,per pound,Yarn,4.58,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
253,109,61,Bambu 7,Cerise,1,2,51.88,51.88,,per lb.,Yarn,1.25,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
254,109,61,Bambu 7,Rosemary,1,2,51.88,51.88,,per lb.,Yarn,1.25,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
255,109,61,Bambu 7,Onyx,1,2,56.03,56.03,,per lb.,Yarn,1.35,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
256,110,176,Tamm Sport 2/7,Medium rose 233,1,4,20.00,20.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
257,110,176,Tamm Sport 2/7,Medium Blue 264,1,4,20.00,20.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
258,111,61,Bambu 7,Forget Me Not,1,2,41.50,41.50,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
259,112,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Twilight Tweed,1,2,44.93,44.93,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
260,113,333,Mill-End Assortment (1 pound) (1 pound),1 random color per bag,10,1,3.79,37.90,,per pound,Yarn,1.10,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
261,114,178,Tamm Bebe prints,Easter Variegated 3733,1,4,20.00,20.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
262,114,333,Mill-End Assortment (1 pound) (1 pound),1 random color per bag,5,1,3.79,18.95,,per pound,Yarn,1.10,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
263,114,163,Tamm 3 Ply 3/16,Big Bird Yellow 1206,1,4,17.00,17.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
264,114,163,Tamm 3 Ply 3/16,Medium Pink 1234,1,4,17.00,17.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
265,114,185,Tamm Color Card Deck,,1,1,9.00,9.00,,complete set,Color Cards,0.75,0,Cards,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
266,114,178,Tamm Bebe prints,Carnations 3714,1,4,20.00,20.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
285,118,60,Jaggerspun Green LIne (3/8),Alabaster,1,3,0.00,0.00,,per lb.,Yarn,1.20,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
286,119,269,DVD - Intarsia for Machine Knitting,,1,1,34.95,34.95,,each,Books/DVD,0.20,0,DVD,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
290,122,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Inca Gold Tweed,1,2,44.93,44.93,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
291,122,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Peppermill,1,2,44.93,44.93,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
292,122,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Summer Garden,3,2,44.93,134.79,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
293,123,281,Hobby Knit Replacement Needles,,3,1,10.95,32.85,,set of 3,Accessories,0.01,0,Set(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
294,124,61,Bambu 7,Wine,2,2,41.50,83.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
305,128,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Twilight Tweed,1,2,107.82,107.82,,per pound,Yarn,3.60,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
306,128,287,Cast on Comb Joiner for LK-150,,2,7,2.00,4.00,,each,Accessories,0.10,0,Each,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
307,128,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Peppermill,1,2,67.09,67.09,,per pound,Yarn,2.24,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
308,128,310,Mini Dina (Overstock),Denim,1,2,112.38,112.38,25% off each item included in price,per pound,Yarn,3.00,1,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
309,128,268,DVD - How to Knit Socks,,1,5,34.95,34.95,,each,Books/DVD,0.20,0,DVD,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
310,129,180,Easy-Cut,,1,1,4.99,4.99,,each,Accessories,0.07,0,Item(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
311,129,164,Tamm Trenzi 4/18,Scarlet 3543,1,4,21.00,21.00,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
312,129,278,Knitting Machine Workbook 2 - Basic Ribber Techniques,,1,10,17.25,17.25,,each,Books/DVD,0.09,0,Book,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
313,130,180,Easy-Cut,,4,1,4.99,19.96,,each,Accessories,0.07,0,Item(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
318,132,61,Bambu 7,Pumpkin,1,2,43.16,43.16,,per lb.,Yarn,1.30,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
319,132,334,Bambu 7 Solid Color Cards,,1,2,16.00,16.00,,set of 8,Color Cards,0.09,0,Set(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
320,132,79,Wool Crepe Deluxe Solid Colors,Light Grey,1,2,53.72,53.72,,per pound,Yarn,1.20,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
321,132,61,Bambu 7,Watermelon,1,2,44.82,44.82,,per lb.,Yarn,1.35,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
334,137,264,Hobby-Knit,,1,1,129.00,129.00,,each,Machines,4.00,0,Item(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
335,137,281,Hobby Knit Replacement Needles,,1,1,10.95,10.95,,set of 3,Accessories,0.01,0,Set(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
336,138,96,Wool Crepe Deluxe - CLOSEOUT COLORS,Inca Gold Tweed,2,2,44.93,89.86,,per pound,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
337,138,47,Sock Yarn on cones,Grey Heather,1,3,24.95,24.95,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
338,138,280,Machine Knitting Workbook 4 - Bulky Knitting Techniques,,1,10,20.95,20.95,,each,Books/DVD,0.09,0,Book,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
339,138,325,Garter Bar Set 6.5mm,,1,8,109.00,109.00,,per set,Accessories,2.00,0,Set(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
340,138,279,Machine Knitting Workbook 3 - Pattern Knitting Techniques,,1,10,17.25,17.25,,each,Books/DVD,0.09,0,Book,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
341,138,268,DVD - How to Knit Socks,,1,5,34.95,34.95,,each,Books/DVD,0.20,0,DVD,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
343,140,267,Gift Certificate,,10,1,10.00,100.00,,increments,Accessories,0.01,0,Item(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
362,150,285,CLAW WEIGHT,,1,7,7.00,7.00,,set of 2,Accessories,1.00,0,Set(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
363,150,291,Double Tappet Latch Tool,,4,7,6.00,24.00,,each,Accessories,0.01,0,Each,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
364,150,266,Mast Clip,,1,1,9.99,9.99,,each,Accessories,0.10,0,Item(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
365,151,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
366,151,335,Allium," Light Grey w/Silver",2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
367,152,335,Allium,Black w/Silver,2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
368,152,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
369,152,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
370,153,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
371,153,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
372,154,335,Allium," Medium Grey w/Silver",2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
373,154,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
374,155,335,Allium,Black w/Silver,1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
375,155,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
376,155,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
377,156,335,Allium,Black w/Silver,1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
378,156,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
379,156,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
380,157,38,Angora (3/10),Black,1,1,75.00,75.00,,per lb.,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
381,158,335,Allium,Black w/Silver,1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
382,158,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
383,158,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
384,159,333,Mill-End Assortment (1 pound) (1 pound),1 random color per bag,3,1,3.79,11.37,,per pound,Yarn,1.10,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
385,159,335,Allium,Black w/Silver,2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
386,159,335,Allium," Medium Grey w/Silver",2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
387,159,335,Allium," Light Grey w/Silver",4,1,9.95,39.80,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
388,160,47,Sock Yarn on cones,Grey Heather,4,3,24.95,99.80,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
389,160,327,Softball 2.2,Indigo,4,1,10.00,40.00,,per pound,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
390,161,277,Machine Knitting Workbook 1 - Basic Techniques,,1,10,20.95,20.95,,each,Books/DVD,0.09,0,Book,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
391,161,47,Sock Yarn on cones,Grey Heather,1,3,24.95,24.95,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
392,161,40,Chenille Tapestry (closeout),Cashew Space Dyed,1,1,32.40,32.40,,per lb.,Yarn,1.50,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
393,161,335,Allium,Black w/Silver,2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
394,161,335,Allium," Medium Grey w/Silver",2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
395,161,335,Allium," Light Grey w/Silver",2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
396,162,335,Allium,Black w/Silver,2,1,9.95,19.90,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
397,163,335,Allium,Black w/Silver,1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
398,163,335,Allium," Medium Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
399,163,335,Allium," Light Grey w/Silver",1,1,9.95,9.95,,per cone,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
400,163,175,Tamm Spirit 3/18.5,White 3620,1,4,17.75,17.75,,per lb.,Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
401,163,173,Tamm Perle 6/8,White 501,1,4,10.25,10.25,,"109 gram, (.41#) cone",Yarn,1.00,0,Cone(s),1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
402,164,336,Seminar Sales,-,74,1,1.00,74.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
403,165,336,Seminar Sales,-,1,1,131.00,131.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
404,166,336,Seminar Sales,-,1,1,109.00,109.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
405,167,336,Seminar Sales,-,1,1,53.00,53.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
406,168,336,Seminar Sales,-,1,1,109.00,109.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
408,170,336,Seminar Sales,-,1,1,128.00,128.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
409,171,336,Seminar Sales,-,1,1,50.00,50.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
410,172,336,Seminar Sales,-,1,1,69.00,69.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
411,173,336,Seminar Sales,-,1,1,211.00,211.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
412,174,336,Seminar Sales,-,1,1,118.00,118.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
413,175,336,Seminar Sales,-,1,1,387.00,387.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
414,176,336,Seminar Sales,-,1,1,320.00,320.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
415,177,336,Seminar Sales,-,1,1,87.00,87.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
416,178,336,Seminar Sales,-,1,1,329.00,329.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
417,179,336,Seminar Sales,-,1,1,88.00,88.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
418,180,336,Seminar Sales,-,1,1,49.00,49.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
419,181,336,Seminar Sales,-,1,1,326.00,326.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
420,182,336,Seminar Sales,-,1,1,178.00,178.00,,order total,Yarn,0.00,0,bag,1,NULL,NULL,1,NULL,1,NULL,NULL,NULL,0,0,0.00,NULL,NULL
