ChallengesID,CourseTitle,Challenge_Item_Id,LessonTitle,LessonOrder,Challenge_AssignID,BlockOrder,BlockType,BlockTitle,Challenge_componentID,ComponentOrder,ComponentType,details
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5908,1,HTML,The Steps,8975,2,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>5870</string></var><var name='HTMLCONTENT'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-5 ""&gt;<char code='0d'/><char code='0a'/>        One you've chosen and positioned a stitch pattern in the machine's electronics, you need to communicate to the machine that you are ready to knit.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>        Just because you've chosen stitch pattern #100, the machine doesn't yet know what technique you are using (tuck, slip, fairisle, etc). The CAM BUTTONS control how the stitches are formed based on the needle selections made by the electronics.<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-4 container-border""&gt;<char code='0d'/><char code='0a'/>        &lt;center&gt;&lt;span class=""handwriting"" style=""font-size:1.5em""&gt;3 settings control stitch patterning:&lt;/span&gt;&lt;br&gt;&lt;/center&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;div class=""circle""&gt;&lt;a href=""#""&gt;1&lt;/a&gt;&lt;/div&gt;&lt;span class=""def""&gt; Needle position (stitch pattern)&lt;/span&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;div class=""circle""&gt;&lt;a href=""#""&gt;2&lt;/a&gt;&lt;/div&gt; &lt;span class=""def""&gt;Change Knob (KC) &lt;/span&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;div class=""circle""&gt;&lt;a href=""#""&gt;3&lt;/a&gt;&lt;/div&gt; &lt;span class=""def""&gt;Cam Buttons (slip, tuck, fairisle, etc)&lt;/span&gt;<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='CHALLENGE_COMPONENTID'><string>8887</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5908,1,HTML,The Steps,8976,3,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_COMPONENTID'><string>8888</string></var><var name='CHALLENGE_ASSIGNID'><string>5870</string></var><var name='HTMLCONTENT'><string>&lt;br&gt;&lt;br&gt;&lt;div id=""paper""&gt;<char code='0d'/><char code='0a'/>        &lt;div id=""pattern""&gt;<char code='0d'/><char code='0a'/>            &lt;div id=""content""&gt;<char code='0d'/><char code='0a'/>                &lt;b&gt;The steps:&lt;/b&gt;<char code='0d'/><char code='0a'/>                &lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>                &lt;i class=""fa fa-check"" aria-hidden=""true"" style=""color: #9E2065""&gt;&lt;/i&gt; Establish and position the stitch pattern&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>                &lt;i class=""fa fa-check"" aria-hidden=""true"" style=""color: #9E2065""&gt;&lt;/i&gt;<char code='0d'/><char code='0a'/>                Carriage on the left, Change Knob to KC(I) or KC(II)<char code='0d'/><char code='0a'/>                &lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>                &lt;i class=""fa fa-check"" aria-hidden=""true"" style=""color: #9E2065""&gt;&lt;/i&gt;<char code='0d'/><char code='0a'/>                ""Memorize"" the pattern (pass the carriage past the Turn Mark)&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>                &lt;br&gt;<char code='0d'/><char code='0a'/>                &lt;i class=""fa fa-check"" aria-hidden=""true"" style=""color: #9E2065""&gt;&lt;/i&gt;<char code='0d'/><char code='0a'/>                Knit to the right (needles should be selected)&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>                &lt;i class=""fa fa-check"" aria-hidden=""true"" style=""color: #9E2065""&gt;&lt;/i&gt;<char code='0d'/><char code='0a'/>                Set Cam Buttons as needed<char code='0d'/><char code='0a'/>                &lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>                &lt;i class=""fa fa-check"" aria-hidden=""true"" style=""color: #9E2065""&gt;&lt;/i&gt;<char code='0d'/><char code='0a'/>                Continue knitting &lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>            &lt;/div&gt;<char code='0d'/><char code='0a'/>        &lt;/div&gt;<char code='0d'/><char code='0a'/>    &lt;/div&gt;</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5895,2,HTML,Swatching in Pattern,8938,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='HTMLCONTENT'><string>&lt;span class=""yellow_highlight""&gt;Being able to knit and measure accurate swatches is &lt;b&gt;ESSENTIAL&lt;/b&gt; to your success with your machine.&lt;/span&gt;<char code='0d'/><char code='0a'/>&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;span class=""handwriting"" style=""font-size:1.5em""&gt;Make time to learn to swatch in pattern&lt;/span&gt;</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_COMPONENTID'><string>8938</string></var><var name='CHALLENGE_ASSIGNID'><string>5895</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5895,2,HTML,Swatching in Pattern,8936,2,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>5895</string></var><var name='VIMEOID'><string>151859471</string></var><var name='LABLE'><string></string></var><var name='TYPEOF'><string>VimeoID</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,VIMEOID,LABLE</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5906,3,HTML,Free pass Exercise,8971,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='HTMLCONTENT'><string>&lt;style&gt;<char code='0d'/><char code='0a'/>    .container-border1 {<char code='0d'/><char code='0a'/>        border: 2px solid #ccc;<char code='0d'/><char code='0a'/>        border-radius: 15px 50px;<char code='0d'/><char code='0a'/>        padding-top: 20px;<char code='0d'/><char code='0a'/>        padding-right: 20px;<char code='0d'/><char code='0a'/>        padding-bottom: 20px;<char code='0d'/><char code='0a'/>        padding-left: 50px;<char code='0d'/><char code='0a'/>        background-color: white;<char code='0d'/><char code='0a'/>    }<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/style&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-8 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;h3&gt; Don't skip this!&lt;/h3&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        Being able to move the carriage without knitting or dropping stitches is essential to fixing mistakes and shaping necklines.&lt;br&gt;<char code='0d'/><char code='0a'/>        Let's say you just ripped out a row (or a few) or you put some knitting back on the needlebed (from a garter bar or waste yarn) or for some other reason, the working yarn is on the opposite side from the carriage. Learn to safely position the carriage without taking it of the needlebed.&lt;br&gt;<char code='0d'/><char code='0a'/>        &lt;br&gt;<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>    &lt;div class=""col-sm-4 col-xs-12 container-border1""&gt;<char code='0d'/><char code='0a'/>        &lt;h3&gt;Try this yourself&lt;/h3&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;a href=""#plain"" data-toggle=""collapse""&gt;&lt;input type=""checkbox""&gt; Free pass in plain knitting&lt;br&gt;&lt;/a&gt;<char code='0d'/><char code='0a'/>        &lt;div id=""plain"" class=""collapse hidden-print""&gt;<char code='0d'/><char code='0a'/>            &lt;ul&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;<char code='0d'/><char code='0a'/>                    Knit a few inches in plain knitting&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Rip out 1 row (working yarn opposite the carriage)&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Free Pass&lt;/li&gt;<char code='0d'/><char code='0a'/>            &lt;/ul&gt;<char code='0d'/><char code='0a'/>        &lt;/div&gt;<char code='0d'/><char code='0a'/>        &lt;br&gt;<char code='0d'/><char code='0a'/>        &lt;a href=""#tuck"" data-toggle=""collapse""&gt;&lt;input type=""checkbox""&gt; Free pass in Tuck or Slip&lt;br&gt;&lt;/a&gt;<char code='0d'/><char code='0a'/>        &lt;div id=""tuck"" class=""collapse hidden-print""&gt;<char code='0d'/><char code='0a'/>            &lt;ul&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Establish a tuck or slip stitch pattern for a few inches&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Rip out 2 rows&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Free pass to position the carriage to the left&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Use the CR key to re-establish the correct stitch pattern row number&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Free pass to re-memorize and arrange the pattern needles&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Continue Knitting with no interruption to the pattern design&lt;/li&gt;<char code='0d'/><char code='0a'/>            &lt;/ul&gt;<char code='0d'/><char code='0a'/>        &lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>        &lt;a href=""#fairisle"" data-toggle=""collapse""&gt;&lt;input type=""checkbox""&gt; Free pass in Fairisle&lt;br&gt;&lt;/a&gt;<char code='0d'/><char code='0a'/>        &lt;div id=""fairisle"" class=""collapse hidden-print""&gt;<char code='0d'/><char code='0a'/>            &lt;ul&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Establish a 2 color Fairisle stitch pattern for a few inches&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Rip out 2 rows&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Free pass to position the carriage to the left&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Use the CR key to re-establish the correct stitch pattern row number&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Free pass to re-memorize and arrange the pattern needles&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Re-thread the carriage with both yarns&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;MC button in&lt;/li&gt;<char code='0d'/><char code='0a'/>                &lt;li&gt;Continue Knitting with no interruption to the pattern design&lt;/li&gt;<char code='0d'/><char code='0a'/>            &lt;/ul&gt;<char code='0d'/><char code='0a'/>        &lt;/div&gt;<char code='0d'/><char code='0a'/>    &lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/></string></var><var name='CHALLENGE_ASSIGNID'><string>5906</string></var><var name='CHALLENGE_COMPONENTID'><string>8971</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5906,3,HTML,Free pass Exercise,8968,2,VimeoID,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>5906</string></var><var name='TYPEOF'><string>VimeoID</string></var><var name='VIMEOID'><string>734817534</string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,VIMEOID,LABLE</string></var><var name='LABLE'><string></string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5906,3,HTML,Free pass Exercise,8969,3,VimeoJumpLinks,"<wddxPacket version='1.0'><header/><data><struct ><var name='LINKTIME_6'><string></string></var><var name='LINKTITLE_13'><string></string></var><var name='LINKTITLE_4'><string></string></var><var name='LINKTITLE_7'><string></string></var><var name='LINKTIME_7'><string></string></var><var name='LINKTIME_10'><string></string></var><var name='TYPEOF'><string>VimeoJumpLinks</string></var><var name='LINKTITLE_9'><string></string></var><var name='CHALLENGE_ASSIGNID'><string>5906</string></var><var name='LINKTIME_3'><string>00:03:41</string></var><var name='LINKTITLE_2'><string>Exercise 2: Free Pass in Tuck</string></var><var name='LINKTITLE_8'><string></string></var><var name='LINKTIME_2'><string>00:01:34</string></var><var name='LINKTITLE_5'><string></string></var><var name='LINKTITLE_14'><string></string></var><var name='LINKTITLE_12'><string></string></var><var name='LINKTIME_1'><string>00:00:24</string></var><var name='LINKTIME_13'><string></string></var><var name='LINKTIME_4'><string></string></var><var name='LINKTIME_15'><string></string></var><var name='LINKTIME_9'><string></string></var><var name='LINKTIME_5'><string></string></var><var name='LINKTIME_12'><string></string></var><var name='LINKTITLE_11'><string></string></var><var name='LINKTIME_14'><string></string></var><var name='LINKTITLE_1'><string>Exercise 1: Free Pass with Plain Knitting</string></var><var name='LINKTIME_8'><string></string></var><var name='LINKTITLE_3'><string>Exercise 2: Free Pass in Fairisle</string></var><var name='LINKTITLE_6'><string></string></var><var name='LINKTITLE_10'><string></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,TYPEOF,LINKTIME_1,LINKTITLE_1,LINKTIME_2,LINKTITLE_2,LINKTIME_3,LINKTITLE_3,LINKTIME_4,LINKTITLE_4,LINKTIME_5,LINKTITLE_5,LINKTIME_6,LINKTITLE_6,LINKTIME_7,LINKTITLE_7,LINKTIME_8,LINKTITLE_8,LINKTIME_9,LINKTITLE_9,LINKTIME_10,LINKTITLE_10,LINKTIME_11,LINKTITLE_11,LINKTIME_12,LINKTITLE_12,LINKTIME_13,LINKTITLE_13,LINKTIME_14,LINKTITLE_14,LINKTIME_15,LINKTITLE_15</string></var><var name='LINKTIME_11'><string></string></var><var name='LINKTITLE_15'><string></string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5883,4,HTML,Memo Program,8897,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='CHALLENGE_ASSIGNID'><string>5883</string></var><var name='HTMLCONTENT'><string>&lt;style&gt;<char code='0d'/><char code='0a'/>hr.style13 {<char code='0d'/><char code='0a'/>height: 10px;<char code='0d'/><char code='0a'/>border: 0;<char code='0d'/><char code='0a'/>box-shadow: 0 10px 10px -10px #8c8b8b inset;<char code='0d'/><char code='0a'/>}<char code='0d'/><char code='0a'/>.yellow_highlight {<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>background: linear-gradient(rgba(255,255,255,0) 55%,#ffff00 45%,#ffff00);<char code='0d'/><char code='0a'/>}<char code='0d'/><char code='0a'/>&lt;/style&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-7 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;span class=""handwriting"" style=""font-size:2em""&gt;How do I know when to change colors?&lt;/span&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>When working certain stitch types the electronics provide ""memos"" to prompt you as you knit.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ul&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Multi-color patterns: The memo is displayed on the row of the color used&lt;br&gt;<char code='0d'/><char code='0a'/>In the example, on Row 5 use color 2&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Lace: The memo is displayed when it's time to adjust the<char code='0d'/><char code='0a'/>&lt;a href=""#lace"" data-toggle=""collapse""&gt; LACE Change Lever (F/N)&lt;i class=""fa fa-caret-down"" aria-hidden=""true""&gt;&lt;/i&gt;&lt;/a&gt;<char code='0d'/><char code='0a'/>&lt;div id=""lace"" class=""collapse hidden-print""&gt;<char code='0d'/><char code='0a'/><char code='09'/>&lt;img class=""img-responsive"" src=""/challenge/images/v2/103/lace_carriage.jpg""&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ul&gt;<char code='0d'/><char code='0a'/>NOTE: Memos for various stitch types (lace, tuck, weaving) are slightly different.  See &lt;a target=""_blank"" href=""/challenge/images/v2/103/memo_techniques.pdf"" &gt; &lt;i class=""fa fa-download"" aria-hidden=""true""&gt;&lt;/i&gt; pages 55 and 56 &lt;/a&gt; in the manual for details of each stitch type.<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-4 col-xs-12""&gt;&lt;figure&gt;<char code='0d'/><char code='0a'/>&lt;img class=""img-responsive center-block"" src=""/challenge/images/v2/103/memo1.jpg""&gt;<char code='0d'/><char code='0a'/>&lt;figcaption align=""center""&gt;&lt;br&gt;Memos are displayed in the Memo Display window as you knit.&lt;/figcaption&gt;<char code='0d'/><char code='0a'/>&lt;/figure&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;hr class=""style13""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/><char code='09'/></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='CHALLENGE_COMPONENTID'><string>8897</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5883,4,HTML,Memo Program,8898,2,Exercise,"<wddxPacket version='1.0'><header/><data><struct ><var name='EXCERCISE_DETAILS_9'><string></string></var><var name='EXCERCISE_TASK_4'><string></string></var><var name='EXCERCISE_IMAGE_5'><string></string></var><var name='EXCERCISE_DETAILS_2'><string>The memo  numbers in the built-in (or existing) stitch patterns can be modified.&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>For example, we added a few yellow stitches to the fish pattern.<char code='0d'/><char code='0a'/>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-4 col-sm-offset-1 col-xs-12""&gt;&lt;img class=""img-responsive"" src=""/challenge/images/v2/103/memo_adjust6.png""&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-4 col-xs-12""&gt;&lt;img class=""img-responsive"" src=""/challenge/images/v2/103/memo_adjust9.png""&gt;&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;br&gt;<char code='0d'/><char code='0a'/>To edit existing memos:&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ol&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Use the arrow keys to position the display to the desired row&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Press the Memo key&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Press the CE key to clear the memo display&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Enter the desired memo number&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Turn off the memo key&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Press Step&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Repeat as needed&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ol&gt;<char code='0d'/><char code='0a'/>&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;span class=""yellow_highlight""&gt;NOTE: Memo changes to the original ""built-in"" stitch patterns are NOT permanent.  The memo changes will remain until a new stitch pattern is used.&lt;/span&gt;<char code='0d'/><char code='0a'/><char code='09'/><char code='0d'/><char code='0a'/></string></var><var name='EXCERCISE_TASK_2'><string>&lt;h3&gt;Alter memos in existing stitch patterns&lt;/h3&gt;</string></var><var name='EXCERCISE_TASK_5'><string></string></var><var name='EXCERCISE_TASK_10'><string></string></var><var name='EXCERCISE_TASK_9'><string></string></var><var name='EXCERCISE_IMAGE_8'><string></string></var><var name='EXCERCISE_IMAGE_1'><string>/challenge/images/arrow1.png</string></var><var name='EXCERCISE_DETAILS_1'><string>&lt;div class=""row""&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>For color patterns, the memo number indicates the yarn color and the rows where color changes are made.<char code='0d'/><char code='0a'/>&lt;img class=""img-responsive"" src=""/challenge/images/v2/103/memo_color1.jpg""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;div class=""col-sm-6 col-xs-12""&gt;<char code='0d'/><char code='0a'/>For lace patterns, the memo indicators show when to change between ""normal"" and ""fine"" lace<char code='0d'/><char code='0a'/><char code='09'/>&lt;img class=""img-responsive"" src=""/challenge/images/v2/103/memo_lace_gif1.gif""&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;/div&gt;<char code='0d'/><char code='0a'/>&lt;/div&gt;</string></var><var name='SHOWTEXT'><string>below</string></var><var name='EXCERCISE_TASK_8'><string></string></var><var name='EXCERCISE_TASK_7'><string></string></var><var name='EXCERCISE_DETAILS_7'><string></string></var><var name='EXCERCISE_IMAGE_10'><string></string></var><var name='EXCERCISE_IMAGE_3'><string>/challenge/images/arrow3.png</string></var><var name='EXCERCISE_DETAILS_10'><string></string></var><var name='EXCERCISE_TASK_6'><string></string></var><var name='EXCERCISE_IMAGE_6'><string></string></var><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,SHOWTEXT,EXCERISESIZE,EXCERCISE_IMAGE_1,EXCERCISE_TASK_1,EXCERCISE_DETAILS_1,EXCERCISE_IMAGE_2,EXCERCISE_TASK_2,EXCERCISE_DETAILS_2,EXCERCISE_IMAGE_3,EXCERCISE_TASK_3,EXCERCISE_DETAILS_3,EXCERCISE_IMAGE_4,EXCERCISE_TASK_4,EXCERCISE_DETAILS_4,EXCERCISE_IMAGE_5,EXCERCISE_TASK_5,EXCERCISE_DETAILS_5,EXCERCISE_IMAGE_6,EXCERCISE_TASK_6,EXCERCISE_DETAILS_6,EXCERCISE_IMAGE_7,EXCERCISE_TASK_7,EXCERCISE_DETAILS_7,EXCERCISE_IMAGE_8,EXCERCISE_TASK_8,EXCERCISE_DETAILS_8,EXCERCISE_IMAGE_9,EXCERCISE_TASK_9,EXCERCISE_DETAILS_9,EXCERCISE_IMAGE_10,EXCERCISE_TASK_10,EXCERCISE_DETAILS_10</string></var><var name='EXCERCISE_DETAILS_3'><string>Memos can easily be added when creating your own stitch patterns.<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>&lt;ol&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Use the arrow keys to position the display to the desired row&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Press the Memo key&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Press the CE key to clear the memo display&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Enter the desired memo number&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Turn off the memo key&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Press Step&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;Repeat as needed for each row&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ol&gt;</string></var><var name='EXCERCISE_DETAILS_6'><string></string></var><var name='EXCERCISE_IMAGE_4'><string></string></var><var name='EXCERCISE_TASK_1'><string>&lt;h3&gt;Memos in Existing Stitch Patterns&lt;/h3&gt;</string></var><var name='EXCERCISE_DETAILS_8'><string></string></var><var name='CHALLENGE_ASSIGNID'><string>5883</string></var><var name='EXCERCISE_DETAILS_4'><string></string></var><var name='EXCERISESIZE'><string>6</string></var><var name='CHALLENGE_COMPONENTID'><string>8898</string></var><var name='EXCERCISE_IMAGE_7'><string></string></var><var name='EXCERCISE_TASK_3'><string>&lt;h3&gt;Add memos to custom stitch patterns&lt;/h3&gt;</string></var><var name='EXCERCISE_DETAILS_5'><string></string></var><var name='EXCERCISE_IMAGE_9'><string></string></var><var name='EXCERCISE_IMAGE_2'><string>/challenge/images/arrow2.png</string></var></struct></data></wddxPacket>"
103,Ultimate Brother 930/940 Workshop,685," Knitting in Pattern",5,5871,5,HTML,Fixing Mistakes While Patterning,9011,1,HTML,"<wddxPacket version='1.0'><header/><data><struct ><var name='FIELDNAMES'><string>CHALLENGE_ASSIGNID,CHALLENGE_COMPONENTID,HTMLCONTENT</string></var><var name='HTMLCONTENT'><string>&lt;style&gt;<char code='0d'/><char code='0a'/>.yellow_highlight {<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>background: linear-gradient(rgba(255,255,255,0) 55%,#ffff00 45%,#ffff00);<char code='0d'/><char code='0a'/>}<char code='0d'/><char code='0a'/>&lt;/style&gt;<char code='0d'/><char code='0a'/>&lt;span class=""yellow_highlight""&gt;When knitting in pattern its important to remember:&lt;/span&gt;&lt;br&gt;&lt;br&gt;<char code='0d'/><char code='0a'/><char code='0d'/><char code='0a'/>The machine needs to ""memorize"" the stitch pattern and select needles on the row BEFORE it starts to knit in pattern.&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;ul&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;<char code='0d'/><char code='0a'/>If your carriage is on the opposite side of the working yarn, ONE STEP:&lt;br&gt;  Take the carriage past the turn mark and free pass to the side with the working yarn.&lt;/li&gt;&lt;br&gt;<char code='0d'/><char code='0a'/>&lt;li&gt;If your carriage is on the same side as the working yarn, TWO STEPS:&lt;br&gt; Free pass, take the carriage past the turn mark and free pass back.&lt;/li&gt;<char code='0d'/><char code='0a'/>&lt;/ul&gt;</string></var><var name='CHALLENGE_ASSIGNID'><string>5871</string></var><var name='CHALLENGE_COMPONENTID'><string>9011</string></var></struct></data></wddxPacket>"
